text,label
Produk ini mengandungi bahan yang disahkan tidak halal.. Ini menunjukkan bahawa statusnya adalah Haram.,1
"From the description 'Alcohol is Haram in Islam and should be avoided.', we can conclude it is Haram.",1
Gelatin is made from animal collagen and can be Mashbooh if the source is unknown.. Verdict: Mashbooh.,2
من الواضح أن 'المنتج يحتوي على الكحول بنسبة 10%.' Haram.,1
"Milk and dairy products are generally Halal. Clearly, it is categorized as Halal.",0
منتج يحتوي على مكونات حلال ولكن تمت معالجته بطرق مشكوك فيها. من الواضح أنه Mashbooh.,2
منتج يحتوي على مواد قد تكون غير حلال حسب عملية الإنتاج. من الواضح أنه Mashbooh.,2
هذا المنتج يحتوي على مكونات مشكوك في حالتها. — الحالة: Mashbooh.,2
المنتج يحتوي على الكحول بنسبة 10%.. النتيجة: Haram.,1
"من خلال الوصف 'هذا المنتج يحتوي على جيلاتين الخنزير.', يتبين أنه Haram.",1
"Minuman beralkohol, seperti bir, adalah Haram. — Keputusan: Haram.",1
منتج يحتوي على مواد قد تكون حلال أو حرام حسب ظروف الإنتاج. من الواضح أنه Mashbooh.,2
Tomato is a Halal vegetable that is rich in antioxidants. — Status: Halal.,0
"Krimer ini mengandungi derivatif lemak haiwan, status halal tidak jelas.. Kesimpulan: Mashbooh.",2
"من خلال الوصف 'هذا المشروب يحتوي على الكحول بنسبة 7%.', يتبين أنه Haram.",1
"Daripada penerangan 'Produk ini 100% sayur-sayuran tanpa bahan haiwan.', ia boleh diklasifikasikan sebagai Halal.",0
"Jelas sekali, 'Produk ini mengandungi bahan pengawet yang tidak dapat dipastikan status halalnya.' adalah Mashbooh.",2
المنتج يحتوي على الكحول بنسبة 10%. من الواضح أنه Haram.,1
المنتج يحتوي على الكحول بنسبة 10%. — الحالة: Haram.,1
Gelatin dalam produk ini berasal dari sumber yang tidak dapat dipastikan status halalnya.. Ini menunjukkan bahawa statusnya adalah Mashbooh.,2
"Daripada penerangan 'Produk ini mengandungi bahan yang disahkan tidak halal.', ia boleh diklasifikasikan sebagai Haram.",1
"From the description 'This snack contains animal-derived gelatin.', we can conclude it is Mashbooh.",2
تم تحضير هذا المنتج في مصنع مختلط بين الحلال والحرام.. النتيجة: Mashbooh.,2
Milk and dairy products are generally Halal. — Status: Halal.,0
"Jelas sekali, 'Produk ini bebas dari bahan haiwan dan alkohol.' adalah Halal.",0
Chicken is Halal when slaughtered according to the requirements of Islamic law.. Verdict: Halal.,0
"Daripada penerangan 'Produk ini 100% sayur-sayuran tanpa bahan haiwan.', ia boleh diklasifikasikan sebagai Halal.",0
"من خلال الوصف 'المنتج يحتوي على الكحول بنسبة 10%.', يتبين أنه Haram.",1
هذا المنتج يحتوي على جيلاتين حلال. — الحالة: Halal.,0
"It is clear that 'Tomato is a Halal vegetable that is rich in antioxidants.'. Hence, it is Halal.",0
Alcohol is Haram in Islam and should be avoided. — Status: Haram.,1
Produk ini mengandungi daging halal tetapi diproses di kilang yang turut memproses daging haram.. Kesimpulan: Mashbooh.,2
"It is clear that 'Milk and dairy products are generally Halal.'. Hence, it is Halal.",0
منتج خالي من الكحول والمكونات الحيوانية.. النتيجة: Halal.,0
المنتج يحتوي على مواد حرام كالمشروبات الكحولية.. النتيجة: Haram.,1
Gelatin is made from animal collagen and can be Mashbooh if the source is unknown.. Verdict: Mashbooh.,2
هذا المشروب يحتوي على كحول بنسبة عالية.. النتيجة: Haram.,1
"From the description 'Herbs like basil and parsley are Halal.', we can conclude it is Halal.",0
هذا المشروب يحتوي على الكحول بنسبة 7%. — الحالة: Haram.,1
"من خلال الوصف 'المنتج يحتوي على مواد قد تحتوي على الكحول.', يتبين أنه Mashbooh.",2
من الواضح أن 'تم تجهيز هذا المنتج في مصنع يعالج اللحوم الحلال وغير الحلال.' Mashbooh.,2
"من خلال الوصف 'هذا المنتج يحتوي على مستخلصات حيوانية مشكوك فيها.', يتبين أنه Mashbooh.",2
"It is clear that 'Chicken is Halal when slaughtered according to the requirements of Islamic law.'. Hence, it is Halal.",0
"Tomato is a Halal vegetable that is rich in antioxidants. Clearly, it is categorized as Halal.",0
من الواضح أن 'منتج يحتوي على مكونات حلال ولكن تمت معالجته بطرق مشكوك فيها.' Mashbooh.,2
"From the description 'Tomato is a Halal vegetable that is rich in antioxidants.', we can conclude it is Halal.",0
"Minuman beralkohol, seperti bir, adalah Haram.. Kesimpulan: Haram.",1
المنتج يحتوي على مواد حرام. من الواضح أنه Haram.,1
هذا المنتج يحتوي على مستخلصات حيوانية مشكوك فيها. — الحالة: Mashbooh.,2
منتج يحتوي على مواد قد تكون حلال أو حرام حسب ظروف الإنتاج. — الحالة: Mashbooh.,2
"Pork is Haram in Islam and not allowed. Clearly, it is categorized as Haram.",1
"Jelas sekali, 'Produk ini mengandungi bahan daripada sumber haiwan yang tidak diketahui.' adalah Mashbooh.",2
هذا المنتج يحتوي على مستخلصات حيوانية مشكوك فيها. من الواضح أنه Mashbooh.,2
من الواضح أن 'هذا المنتج يحتوي على جيلاتين حلال.' Halal.,0
"من خلال الوصف 'تم تحضير هذا المنتج في مصنع مختلط بين الحلال والحرام.', يتبين أنه Mashbooh.",2
"Juice made from fresh fruits, like orange, is Halal. Clearly, it is categorized as Halal.",0
من الواضح أن 'المنتج يحتوي على مواد حرام.' Haram.,1
"It is clear that 'Spinach is a Halal green leafy vegetable.'. Hence, it is Halal.",0
"From the description 'Carrots are Halal and packed with vitamins.', we can conclude it is Halal.",0
Gelatin dalam produk ini berasal dari sumber yang tidak dapat dipastikan status halalnya.. Ini menunjukkan bahawa statusnya adalah Mashbooh.,2
"Carrots are Halal and packed with vitamins. Clearly, it is categorized as Halal.",0
"Minuman ini mengandungi alkohol sebanyak 15%, jelas Haram.. Ini menunjukkan bahawa statusnya adalah Haram.",1
"Daripada penerangan 'Produk ini diproses di kilang yang memproses produk halal dan haram.', ia boleh diklasifikasikan sebagai Mashbooh.",2
Produk ini mengandungi bahan pengawet yang tidak dapat dipastikan status halalnya.. Ini menunjukkan bahawa statusnya adalah Mashbooh.,2
"من خلال الوصف 'هذا المشروب يحتوي على كحول بنسبة عالية.', يتبين أنه Haram.",1
"من خلال الوصف 'تم تحضير هذا المنتج في مصنع مختلط بين الحلال والحرام.', يتبين أنه Mashbooh.",2
"From the description 'Juice made from fresh fruits, like orange, is Halal.', we can conclude it is Halal.",0
"Carrots are Halal and packed with vitamins. Clearly, it is categorized as Halal.",0
هذا المنتج يحتوي على جيلاتين حلال. — الحالة: Halal.,0
"من خلال الوصف 'هذا المنتج يحتوي على جيلاتين حلال.', يتبين أنه Halal.",0
هذا المنتج يحتوي على مكونات مشكوك في حالتها. — الحالة: Mashbooh.,2
"Jelas sekali, 'Produk ini mengandungi bahan daripada sumber haiwan yang tidak diketahui.' adalah Mashbooh.",2
"من خلال الوصف 'منتج يحتوي على مواد قد تكون غير حلال حسب عملية الإنتاج.', يتبين أنه Mashbooh.",2
Produk ini bebas dari bahan haiwan dan alkohol.. Ini menunjukkan bahawa statusnya adalah Halal.,0
"Daripada penerangan 'Produk ini 100% sayur-sayuran tanpa bahan haiwan.', ia boleh diklasifikasikan sebagai Halal.",0
Produk ini mengandungi bahan yang disahkan tidak halal.. Kesimpulan: Haram.,1
"من خلال الوصف 'هذا المنتج يحتوي على مستخلصات حيوانية مشكوك فيها.', يتبين أنه Mashbooh.",2
المنتج يحتوي على مستخلصات حيوانية تم معالجتها بطرق غير واضحة.. النتيجة: Mashbooh.,2
Produk ini dibuat dengan bahan-bahan halal dan disahkan oleh badan berwibawa.. Ini menunjukkan bahawa statusnya adalah Halal.,0
المنتج يحتوي على مستخلصات حيوانية تم معالجتها بطرق غير واضحة. — الحالة: Mashbooh.,2
منتجنا يحتوي على مستخلصات حيوانية مشكوك في حالتها. — الحالة: Mashbooh.,2
المنتج يحتوي على مواد حرام كالمشروبات الكحولية. — الحالة: Haram.,1
المنتج يتكون من لحوم حلال تم ذبحها وفقًا للشريعة الإسلامية.. النتيجة: Halal.,0
"From the description 'Gelatin is made from animal collagen and can be Mashbooh if the source is unknown.', we can conclude it is Mashbooh.",2
"Krimer ini mengandungi derivatif lemak haiwan, status halal tidak jelas.. Kesimpulan: Mashbooh.",2
"من خلال الوصف 'تم تحضير هذا المنتج في مصنع مختلط بين الحلال والحرام.', يتبين أنه Mashbooh.",2
"Pork is Haram in Islam and not allowed. Clearly, it is categorized as Haram.",1
المنتج يحتوي على مستخلصات حيوانية تم معالجتها بطرق غير واضحة.. النتيجة: Mashbooh.,2
"Minuman beralkohol, seperti bir, adalah Haram. — Keputusan: Haram.",1
"It is clear that 'Juice made from fresh fruits, like orange, is Halal.'. Hence, it is Halal.",0
"Minuman ini mengandungi alkohol sebanyak 15%, jelas Haram. — Keputusan: Haram.",1
هذا المنتج لا يحتوي على مكونات حرام.. النتيجة: Halal.,0
من الواضح أن 'الأطعمة تحتوي على المكونات النباتية فقط.' Halal.,0
"Daripada penerangan 'Krimer ini mengandungi derivatif lemak haiwan, status halal tidak jelas.', ia boleh diklasifikasikan sebagai Mashbooh.",2
هذا المنتج يحتوي على مكونات حلال مصرح بها.. النتيجة: Halal.,0
تم تحضير هذا المنتج في مصنع مختلط بين الحلال والحرام.. النتيجة: Mashbooh.,2
Gelatin is made from animal collagen and can be Mashbooh if the source is unknown. — Status: Mashbooh.,2
هذا المنتج يحتوي على جيلاتين حلال.. النتيجة: Halal.,0
منتج يحتوي على الكحول بكميات غير محددة.. النتيجة: Mashbooh.,2
Carrots are Halal and packed with vitamins.. Verdict: Halal.,0
"Spinach is a Halal green leafy vegetable. Clearly, it is categorized as Halal.",0
تم تحضير هذا المنتج في مصنع مختلط بين الحلال والحرام. — الحالة: Mashbooh.,2
"من خلال الوصف 'منتج يحتوي على الكحول بكميات غير محددة.', يتبين أنه Mashbooh.",2
"من خلال الوصف 'المنتج يحتوي على مواد حرام.', يتبين أنه Haram.",1
المنتج يحتوي على مواد قد تحتوي على الكحول. — الحالة: Mashbooh.,2
"من خلال الوصف 'منتج خالي من المواد الحيوانية والمشروبات الكحولية.', يتبين أنه Halal.",0
"Carrots are Halal and packed with vitamins. Clearly, it is categorized as Halal.",0
منتجنا يحتوي على مستخلصات حيوانية مشكوك في حالتها. من الواضح أنه Mashbooh.,2
هذا المنتج لا يحتوي على مكونات حرام.. النتيجة: Halal.,0
Produk ini bebas dari bahan haiwan dan alkohol.. Ini menunjukkan bahawa statusnya adalah Halal.,0
"Minuman beralkohol, seperti bir, adalah Haram. — Keputusan: Haram.",1
"Apple is a nutritious fruit that is considered Halal. Clearly, it is categorized as Halal.",0
Produk ini bebas dari bahan haiwan dan alkohol.. Ini menunjukkan bahawa statusnya adalah Halal.,0
منتج يحتوي على مواد قد تكون غير حلال حسب عملية الإنتاج.. النتيجة: Mashbooh.,2
